Minicalzone Champiñón,eo
Ebi Hot White,en
Mediana,es
California Ebi Cheese Tempura,en
Jalisco,es
Onion BBQ,en
Black Bean Soup,en
Di granchi,it
Yakisoba de Mariscos,es
Tres Leches,es
California ebi tempura,en
Almond Roll,en
California Sake,en
Bebida de Lata,es
Rai Roll,en
Naturo Roll,eo
Razz 57,pl
"Camarón, queso y palta",es
Snow Tempura Roll ,en
Sésame tako,fr
Akai para Compartir C,gl
Spring Roll,en
Crispy Roll,en
California Tempura,en
Spicy Tempura,en
arroz a la jardinera,es
Avocado eby,en
Korokke,vi
Rava Roll,en
Ebi Maki,en
Beffe a lo pobre,it
Kanikama,ny
Torimeshi,sq
Niu III (2 Personas),es
Gyozas de Camarón,es
California Avo Tori,en
Sprite,en
Chilena,es
Ebi Tempura ,en
"Especial Salmón con Salmón, Pepino y Palta",es
Wasabi,en
Home Big Pollo Full,en
Bajiru Roll,en
Del Chef Roll,en
Tekka Maki,id
Gohan Ebi,en
California Tako Spicy,en
Nigiri Tako,jw
Minicalzone Jamón,es
Yakisoba de Mariscos,es
California Palmito                               ,pt
Promo 60 Piezas,es
Empanadas Wow,es
Mushroom Cheese,en
Sashimi Especial,gl
Ebi Roll,en
2 Personas (26 piezas) ,es
56 Tako Cheese Roll,en
Treasure Sushi 4,en
I Pizza XL de 3 ingredientes + Bebida 1.5 lts.,es
Mozzarella Ebi,en
Avocado Roll,en
043 Chicken roll,en
Yakimeshi Tori,fi
3 pizzas medianas hasta 3 ingredientes,es
Sopa de Mariscos,es
Vitamaki,sw
Winkita Rolls,en
Stolichnaya,lv
28 Umi,ms
Tempura yagi,id
Nigiri Maguro,jw
Salsa Teriyaki,en
7.California ostión cheese,en
Furay Roll,so
Yakisoba,zu
Corsara de Camarones,es
BBQ Creme,en
Pescado frito o a la plancha,es
Ginger Ale Light,en
Crazy hot,en
Gyozas ,hu
Tempura roll,en
90 Piezas,es
Vital,en
87. Ceviche Atún,es
Tempura Roll,en
Postre,es
Akai Maki,en
Cuatro Quesos,es
3 X 1 Pizza Familiar,en
Nigiri Ebi,jw
25 Cream teriyaki,en
Salsa Teriyaki,en
Take 2 personas,es
Gohan base de arroz,es
2 X 1 Pizzas Medianas,es
A la creme,fr
Tempura charles roll,en
Bagel Roll,en
116- Bebida 1.5 Lt,lt
Tempura Light,en
California Tori.,en
Saba ,sw
Ebi Maki,en
Acevichado Roll,en
Pequepizza,es
Ebi Roll,en
Boca Ancha,es
Rock & Roll,en
Superior,es
Maki,ms
105- Gyozas de Pollo,es
Chilena,es
Parisina,es
California Unagui                              ,en
Vital,en
Liviana,es
Tako Sake Roll,en
Nigiri Maguro,jw
Tako Roll,sl
Ebi ,en
Pizza Siciliana,it
Arma tu Gohan,es
Kei,mi
48 piezas,es
Bambino,it
Inka Roll,en
Ebi Roll,en
Salsa Spicy,en
Salsa Gyozas,es
Minicalzone Carne,es
Cheese Roll,en
Tempura Sake,en
California Natura,en
Completo,es
Sorrentino,it
Brochetas de Camarón,es
Superior,es
070 Stalyn roll,en
Ensalada del Mar con Pollo Grille,es
Home Mixto,es
Masago,so
Dado Roll,es
Superior,es
California Cheese                  ,en
Jalisco,es
California Ebi,en
Napolitana ,es
Nico Roll,en
Filete Algas,es
Alitas de pollo,es
Ebi Maki,en
Yakisoba,zu
Queso ,es
Salsa Orimushi,es
Florentina,ro
127 Copa mousse de chocolate,gl
Spicy Maki,en
Bandeja de sushi con 19 piezas,es
Ceviche entre patas,es
Nuggets de Pollo x4,es
Promoción 9 (24 Unidades+Careage),gl
Arroz con camarones,es
California Sake,en
Ebi Cheese Maki,en
Mix Niu Furai,en
Nagasaki Rolls,en
Medialunas ½ Docena,es
California Maki,en
Musashi,en
Queso Crema,es
Gohan,es
Sashimi Sake,en
Ebi Cheese Roll,en
Buffone,it
Ceviche Sour   ,es
Tempura Cheese Sake Roll,en
Jalisco,es
Sake maki         ,en
Anguila ahumada,es
Empanadas de pino ,es
Gyozas de Cerdo,es
Almendrado Tempura,en
Camarón,es
Sake Light,en
California Gabba,en
Bagel Roll,en
Avocado,en
Nigiri Masago,jw
92 Niguiri Avocado,en
California Unagui ,en
Palta Seba Maki,sk
Sashimi Del Chef,fr
2 x 1 Pizzas Familiares,es
Spring Roll,en
Fresh roll,en
Chapsui de Algas,es
Sabores,es
California mix,en
Brochetas,es
Ebi Cheese Especial,en
Tártaro de la Casa,pt
Giorgio di mare,it
Promoción válida sólo Domingo: 3 pizzas medianas hasta 3 ingredientes ,es
Box Full Clásica,gl
California Kappa,en
Botellin carmen margaux ,fr
Ebi Avocado Maki,en
Espresso Punto C,it
Salsa Thai,en
Smoked Rolls   ,en
Tekka Maki,id
California Cheese,en
Gyozas de Cerdo,es
Italiano,it
Avocado Roll,en
Patagonia Roll,cy
Salsa Tare,ro
Kappa Maki,en
Yakisoba de Mariscos,es
Aros de cebolla,es
4 Estaciones,es
Ebi Furai Roll,en
4 Estaciones,es
3 pizzas medianas hasta 3 ingredientes,es
Irish,en
Menú Para Cinco,es
California Sake Cheese,en
Sake Roll,en
Balls Crabs,en
168 Unagui,sw
Carne Tausi,sw
85) Tori 2,fi
California Duri,id
Lomito Luco,it
Ceviche Roll Especial,es
Nigiri Tako,jw
Promo 4 - 2 personas (28 piezas),es
Salmon Salad,en
19 Sake Rolls,en
Nico Roll,en
Futomaki Kani,tl
Ebi Cheese Maki,en
Alitas de pollo,es
California Tempura,en
Turo Roll,en
Cebiche Mahi Mahi Camarones,es
45- Hot Roll Tori,en
Yakisoba Nikkei,en
077 Andy roll,en
Jengibre,es
Promo 3 (56 piezas),es
Avocado,en
Presas Crispy   ,pt
"8 Palta Maki, 8 Hosomaki Salmón",es
Hot Roll,en
Paella Mixta,es
Mini roller BBQ Cebolla,es
Hamburguesa camarón,es
Camarón furay,so
Cornetto Cup,it
Mousse de Maracuya,fr
Minicalzone Champiñón,eo
Nigiri Kani,jw
Razz 37,pl
Ebi Tempura,en
Chilena,es
51) Tery sake,en
Italiano,it
Nigiri Ebi,jw
Sake Maki,en
Camarón mandarín (5),es
Saboso,st
Salad Fresh I,en
Mini roller BBQ Cebolla,es
2. California Sake,en
2 sándwiches a elección,es
California Fresh Roll,en
Pollo Teriyaki con Gohan,es
Mini roller BBQ Choricillo,en
Pacific Rolls,en
2 Personas (38 Piezas) ,es
Sashimi Del Chef,fr
Butter Roll,en
Grandiosa,it
Chicago,en
Sashimi Mixto,es
Tori Crispy,en
8 bocados envueltos en masago,es
Onion BBQ,en
California Cheese,en
Ikafuray,sw
Palitos de ajo,es
66 Vegetariano Roll,pt
Tsuri Roll,en
Vegetariano chacarero,pt
Minicalzone Champiñón,eo
Fiesta Roll,es
Spicy Tempura,en
Menú para 3 Personas,es
Lata 350 cc.,pl
Lomo mar y tierra,es
Nikkei rolls,en
Ceviche Roll,es
Hosomaki Tekka Maki,id
2 Personas (38 Piezas),es
34 Kirisuto,lt
Bebidas 1.5 Lt,es
Gyozas de Cerdo,es
Promo 1,en
Yakimeshi,sw
Sándwich York,es
18.- Místic Roll (6 bocados),ca
Avocado Tuna Cheese,en
Special Kani,en
Nigir Pulpo,es
Tempura Roll Palta,en
Salmón Bowl,es
Yakisoba de Mariscos,es
Sakana Tataki,mi
Teri Sake Roll,en
Liviana,es
Combinación 1 (22 bocados),es
"6 unidades, desde:",gl
Unagui rolls,en
Otate Roll,en
Churrasco de Filete a lo Pobre,es
California tako,en
Nigiri Crab,jw
Temaki Ebi,pt
Temaki Ebi ,pt
EN2079 Toriyaki Salad,en
As Luco,it
Combinación 3 Personas,es
Ensalada para 2,es
California avocado,en
Yakimeshi,sw
Akai Extra D,en
Frito Trujillano,es
Smoky Roll,en
A1.- Churrasco ,pt
Callifornia Sake,en
Nigiri Masago,jw
Shawarma Champiñón,eo
Nigiri Sake ,jw
3 Presas Crispy,pt
055 Tori shiru,ha
Spicy Tempura,en
Wantan Relleno con Camarón,es
Kurumiage,sw
Salsicce,it
Mollusca tempura roll,id
Lomito Luco,it
Cheese Meat,en
Chahan Nikkei,en
Pan con ajo,es
Otate Furay,so
1 California Sake ( 8 piezas),es
Minicalzone Carne,es
Fanta ,sl
Nigiri Tako   ,jw
Tartar Niu,en
54. Mancora,es
Sake ,en
98- Yakimeshi Especial,es
Fetuccine alla Veneziana,it
Sakanata Tataki,mi
Salsa Unagi,jw
Chirashi Tori,fi
Pizza vegetariana,it
California sake cheese,en
Niguiri Tako,sl
Jugos naturales,es
Mozzarella Ebi,en
Avocado Roll,en
Superior,es
Masago,so
Maki Roll,en
Crepe ave y albahaca,es
Chicken Roll,en
Maguro Sake,en
Kanikama Roll Tempura,en
Cornetto Cono,it
Nigiri Sake ,jw
Bebidas,es
Rainbow Roll,en
Sésamo             ,es
Chicken Roll,en
Hamburgesa d6,fr
Tori White,en
Rodeo,en
Champi roll,jw
California Maki Especial,gl
Wok para 4,gl
121 Gohan Especial,es
Smoke Roll,en
Tempura Roll,en
Sashimi Mixto,es
A la creme,fr
Nambanmaki pollo,es
Temaki tori pollo,pt
Teriyaki,en
3 Chicken Strips,en
Latte,it
Ikafurai,sw
Damasco,es
House Roll,en
3 Chicken Strips,en
Gasushi Niguiri,ha
Níveo,pt
Alitas de pollo,es
Cerdo,es
Gyozas de Pollo,es
Tempura ,en
Huancaína Roll     ,en
Tropic Roll,en
Chilena,es
California vegetal,en
Beto Roll,pt
Condori Helado,es
Bebida 3 Litros,es
Tempura de Verduras,es
California Maguro,en
Grandiosa,it
Hosomaki Ebi Tempura Maki,en
Avocado Roll,en
Wantán People,en
Parrilla China,es
030 Big tempura maki,en
14 California Sake,en
Tempura Ebi,en
Cream Roll,en
Pequepizza,es
Burgués,es
058 Moishe roll,vi
Camaron a la China ,es
2 X 1 Pizza Personal,en
Tori Beef Roll,en
Sei (8 bocados),es
Barros luco,pt
Ceviche Roll,es
Bebidas en Lata,es
Ebi Cheese,en
Cena para Dos No. 2,pt
Prawn Patiala ,en
Chaufa 3 sabores,es
California Makimono,en
18.- Místic Roll (6 bocados),ca
Té Verde,ca
Teriyaki rolls,en
Chilena,es
Hosomaki Sake,en
2x1 lunes,es
Menú de Niño,es
California Pollo Ebi,en
Nigiri Tako,jw
Nico Roll,en
Tori Tempura                ,en
Gyozas de Camarón y Queso Crema,es
Unagi Roll,jw
California Tempura,en
Cerveza sin Alcohol,es
Elige 1 de las 3 Nuevas Pizzas + 3 Litros de Pepsi ,es
54 Natura Sake,en
California Nut,en
Kebab chileno,es
Tempura Sake   ,en
Akai Acompañado B,es
75 Teo Roll,en
Wasabi,en
Special Roll Kani,en
Ebi Cheese Special Roll,en
4 Quesos,es
A la creme,fr
Pollo Katsu,et
Agua mineral,es
Spinaci,it
Yakisoba de Carne,es
Onion BBQ,en
Corvina a la Mantequilla,es
Chicken Furai Roll,en
Massago Cream,so
Nug-niños,es
Empanadas de pino ,es
Nigiri Avocado,jw
California maki,en
California Ebi,en
California Crabs                                ,en
Sándwich Italiano,es
Palta Seba Maki,sk
California Palmito.,pt
25. California Speed ,en
114 Ceviche Roll,es
Light Roll,en
Samurai ebi otate,en
24. Sake,en
Frutilla,es
California Sake Chesse,en
Capresse Roll,en
Ebi Spicy Roll,en
Delicada,es
Gyutataki,sw
Tempura Roll,en
"Sweet rolls, desde:",en
Fideos Thai,cy
Natura Roll,it
Yakisoba,zu
Combo 6,en
California Unagui.,en
Pollo Chiten,es
Sicialiana,it
Crema Rocoto,it
Pato Pekin,gl
Cheese Spice,en
California Almond,en
Rock & Roll,en
Sashimi Sakanatataki,en
Take (4 personas),es
California Tokio,en
Jalisco,es
043 Chicken roll,en
Súper Crunch ,es
Futomaki Chili Meat,en
Chahan Nikkei,en
Tortilla Trigo,es
Nigiri ebi,jw
Especial,es
Palitos de ajo,es
Salsa Unagui,es
Sándwich El mesón chicken,es
Sake Nigiri,jw
Bebidas 1.5 Lt,es
Chuleta al Jugo y Agregado,es
Sake Chesse ,en
Bebidas,es
Nori Tempura,lt
Huancaína Roll     ,en
Home Sandwich Extra Full Twister,en
Cebiche Mister ,es
Maki Roll,en
Pollo Yangtse,no
California Sake,en
Tonkatsu Roll,en
Spring Roll,en
Unagui Hot Roll,en
Pollo c3,es
Bambino,it
"6, Atún",es
California Light,en
Ensalada Mixta,es
Empanadas,es
Refresco 500 ml,es
Chirashi Chef (Gohan),fr
4 Quesos,es
Cheese Cake,en
Promo 5,en
081 Lima roll,en
Nigiri Ebi,jw
Especial de la Casa,es
Cornetto Cup,it
Delicia Roll,pt
25 Tako Roll,sl
Pollo con Champiñones,es
Trilogía de Camarones,es
Nigiri Maguro,jw
Para 4 Personas ,es
Fetuccine alla Nere Rusa,it
Alitas de pollo,es
006 Sashimi new style,en
Crab Roll,en
ToriRed Tempura                                          ,en
Green Roll,en
114. Hotate cheese roll,en
Bambino,it
Pequepizza,es
California Makimono,en
Nigiri Ebi,jw
Nigiri Tako,jw
Temaki tempura,pt
Niu III (2 Personas),es
Nigiri Tuna,jw
Crispy,en
Naturista f7,ro
Pechuga Chacarera,es
Extra Champiñón,eo
Maximilian Roll,en
Ebi Spring,en
Combo Super Crunch Queso,es
Cerveza Austral,es
Yakisoba,zu
Minicalzone Champiñón,eo
Café Expresso,pt
Ebi,en
Arrollado Primavera (5 Unidades),es
Moncho Roll,gl
Temaki Unagui,pt
Pizza mediana hasta 4 ingredientes,es
House Roll,en
Vienesa Barros Luco,es
Sprite ,en
Sashimi Sake,en
Cremissimo,it
Camarón ,es
Tonkatsu Roll,en
Winkita rolls,en
Productos extras,es
Torimeshi,sq
California Tempura,en
115 Gohan 1,es
Pizza familiar hasta 4 ingredientes,es
Albahaca Roll,es
Nigiri Unagi,jw
Condell Sur,fr
Ottate cheese rolls,en
Nigiris,yo
Nico Roll,en
Churrasco Español,pt
Teriyaki,en
Palta,es
Eby Tempura,en
Empanadas Niu Camarón,es
California ebi cheese,en
Haru roll,id
Spring Roll,en
Minicalzone Jamón,es
Ca-tu Roll,ro
Patagonia Roll,cy
California Maki Especial,gl
Minicalzone Champiñón,eo
Inca Roll ,ro
Brownie Roll,en
Cheescake Salsa Frutilla,es
Ceviche Mixto,es
Light Roll,en
Beef Nikkei Roll,en
37. Cream Ebi,en
Campesino,es
Chicken Roll,en
Superior,es
Tempura tori,en
Ebi ,en
Rincón,es
Pizza base más 4 ingredientes,es
Smoke ,en
Completo,es
Ebi Maki,en
"Rolls Deluxe, desde: ",en
Carne Primavera,it
Caviche Sake Ebi,en
Cappeletti Boca de Dama,es
"14. Porotos verdes, ají verde, tomate, mayo Mondo y ajo",es
California Tori,en
Ceviche Roll    ,es
Avocado Cheese Roll,en
6 Personas (90 piezas),es
Sashimi Appetizer ,en
Ebi Cheese Maki,en
Carte Dior,fr
Avocado Roll,en
Promoción válida sólo Domingo: 3 pizzas medianas hasta 3 ingredientes ,es
1 pizza mediana de 3 ingredientes,es
2 Personas (38 Piezas),es
Jengibre,es
"Camarón, desde:",es
Delicada,es
Nigiri Tuna,jw
Minicalzone Jamón,es
Promo 5,en
Sashimi Appetizer ,en
2x1 Pizzas,en
Cebollín,cs
1 Avocado Tako Spicy,en
Wasabi,en
Hosomaki Kapa,lv
2 x1 Pizzas Personales,es
Tepanyaki Lomo,es
Tofu Teriyaki,en
Prosciutto,it
Kushikatsu,sw
Nigiri Tako,jw
SANTA EMA SELEC TERROIR,fr
Rainbow Roll,en
Aderezos,es
Ensalada Tabbule,es
Temakiebi,pl
3 pizzas medianas hasta 3 ingredientes,es
Crispy Roll,en
Especiales Furia Pollo,es
Menú 2,es
Paneer Makhani,ny
California unagui sésamo,es
Barros Jarpa + Té o Café,es
Sándwich Barros luco,es
California eby,en
A la creme,fr
Minicalzone Champiñón,eo
CheeseCake Roll,en
Sake Roll,en
Crab Maki,en
Hannah Roll,en
Nigiri camarón en salsa verde,es
Nigiri Unagui,jw
Cheescake Salsa Dulce de Leche,es
Tako Spicy,en
Envoltura de salmón ,es
Alitas de pollo,es
Cheescake Salsa Frutilla,es
Escoge,es
Italiano,it
Maida Roll ,en
3 pizzas medianas hasta 3 ingredientes,es
As normal,en
Barros Jarpa,es
55. Futomaki salad normal,en
Gyozas de Pollo,es
Alitas de pollo,es
Empanadas de pino ,es
Tabla A 4 Personas,es
Pizza mediana hasta 4 ingredientes,es
Niku Teriyaki,en
Ensalada Dachi,es
Delicada,es
Pizza a la Empanada ,gl
California Maki,en
Capel ,cy
Mix Niu Furai,en
Mediana,es
"8. Palta, queso, champiñones y salsa Mondo",es
Lomito Luco,it
Yakisoba,zu
Soya,es
Sabor de Italia,es
Ca-tu Roll,ro
Níu Maki,is
California Cheese,en
Sake Roll,en
Hosomaki Sake,en
Tonkatsu Roll,en
Bebidas,es
Wok Niu,en
Tempura Roll,en
Lomito Luco,it
Temaki Sake,pt
Dúo del Mar,gl
Chilenaza                ,ny
Palta Seba Maki,sk
7 California Sake,en
"Camarón apanado, queso crema, palta",es
Bambino,it
2 x 1 Pizzas Familiares,es
HT4066 Hot Woods,en
Temaki Maki,pt
Kumpao ,tl
15.- Natushi Roll,en
2 x1 Pizzas Personales,es
22 Sake Ahumado,es
26 Ebi cheese tempura,en
Tako Spicy,en
Charly Roll,en
048 Tuna roll,en
Gyozas de Cerdo,es
Tori Roll,en
Tres Leches,es
Delicada,es
California Tempura,en
Tommybra Roll ,en
Hoso Palta Maki,mg
Hamburguesa chacarera,es
Yaku,ha
Yessy Roll,id
California Gabba,en
Jugos naturales,es
Luco huancaína,it
Filete de Corvina,es
Curry,en
Cornetto Cono,it
Rainbow Roll,en
42 Ebi Maki Cheese,en
Cerveza sin Alcohol,es
125 Delicias de maracuyá,es
4 Personas (64 Piezas),es
Hoso tako,mg
California Champ Tempura,en
Salsa Unagui,es
Zen roll ,en
27 Angi Roll,no
Almendre Rolls,en
California Almond,en
California Tokio Limón,es
Tubi Rolls,it
Hosomaki Ebi Cheese Maki,en
Menú 2,es
Mediterránea,es
Chirashi Premium,en
Carpacho de Salmón,es
Double Cheeseburger,en
Avocado Roll,en
Empanada marisco,gl
Gyozas de Cerdo,es
Sándwich pulpo al olivo,es
1 Pizza Familiar de 3 ingredientes + Bebida 1.5 lts.,es
Chilena,es
Fanático 1,es
Mongoliano ,st
Tako Maki,sl
Personal ,en
Razz 62,pl
Torimeshi,sq
Alitas de pollo,es
Lomo Salta Roll,es
Furay Roll,so
Rai Roll,en
Mini roller BBQ Tocino,es
97.Gohan,es
Temaki Spicy,pt
Lomito Luco,it
California Ebi Tempura ,en
Puyehue,es
Ramen Soup,en
Tempura ebi cheese,en
Tempura Ebi,en
Cheese panko,es
Aquarius 1.5 lts. ,en
Crab Maki,en
Aros de cebolla,es
Cóctel de camarón,es
César con Camarones,es
Rainbow Roll,en
Ebi Furai,en
Tako Roll,sl
Seke Maki,bs
Nigiri Unagui,jw
Salsa Orimushi,es
Gotzila Roll,en
Osaka fresh,en
Korokes,eo
"Envueltos en palta, desde:",es
Guabalozo,eu
EN4092 Cebiche,es
Tiramisú de la Casa,ca
Avocado Roll,en
Morcillas,es
Yakisoba,zu
Capi Roll,it
4 X 1 Pizza XL,en
76.- Tori Tori Roll,en
1 Pizza Mediana de 3 ingredientes + Bebida 1.5 lts.,es
Vegetales Tempura,es
Sashimi Sake,en
Take Frambuesa,es
Temaki sake ,pt
Barros Jarpa,es
Ave chacarero,en
Nigiti Tako,sl
Tempura Maki,en
Mediana,es
Ebi Roll,en
Mozzarella Ebi,en
Risotto al Frutti di Mare,it
Onion BBQ,en
California Gabba,en
Pizza calabresse,en
Chorrillana Mexicana,es
Salmón Teriyaki,es
Surimi Special Roll,en
Kanimaki,mi
Crispy Roll,en
Pollo Katsu,et
Ebi maki ,en
EBI Cheese Green Red Roll ,en
Toro 1 con pollo + salsa de queso y champiñones,es
4 Quesos,es
Sashimi Tako,sl
Pequepizza,es
California Ebi Cheese,en
Salmón,es
California Maki                              ,en
Sake Tempura,en
Temaki Tempura,pt
Aros de cebolla,es
Volcano Roll,en
4 X 1 Pizza XL,en
30 Cortes vegetarianos,es
California Tako Spicy,en
Chilena,es
Tempura Roll,en
Mozzarella Ebi,en
Pizza Milanesa,pt
Cheescake Salsa Frutilla,es
Ensaladas,es
6 Personas (90 piezas),es
Tori Roll,en
Pizza Inglaterra,es
Piqueo frutos de mar ,es
Tonkatzu Roll,en
Chirashi,uz
London Fog,en
California Tako Spicy,en
B4 Bakku,en
Empanadas Niu Camarón,es
Bambino,it
Chifa maki,es
Tartar Niu,en
15. Nigiri Ebi,jw
Mechón,es
Tiramisú,ca
Kioto Roll,es
Rainbow rolls,en
Musuko Roll ,en
Ebi Cheese Maki,en
Cochoa,ga
Olivo Rolls,en
Tempura roll ,en
Menú 92 Piezas,es
Chirashi Sake,en
Papas,es
A la creme,fr
Chicken Poppers,en
Personal ,en
149 Cervezas sin alcohol,es
Bebidas en Lata,es
Austral Roll,en
Nikkei Roll,en
4 Quesos,es
De filete,es
Kokoroke Sake,en
Mix de Camarón Tempura ,es
Especial de la Casa,es
Familiar,en
California Ebi Crispy,en
Boston Blue Burger,en
California Ebi,en
Ceviche Nikkei,es
Empanadas de pino ,es
Tekka Maki,id
Hamburguesa Española,es
Temaki Kani,pt
Lomito Tomate,es
Papas,es
"Botella sin envase, desde:",es
Empanadas Niu Pollo,es
Spaghetti Cuatro Quesos,es
Barros Jarpa,es
Gyozas de Camarón,es
Queso y aceitunas negras,es
Crab Don,en
Akita Roll,en
California Maguro.,en
Personal ,en
Tokio,lt
Tori Tempo,it
Miso Soup,en
Rodeo,en
Provoleta,cs
Nori Tempura,lt
California Roafbeef,en
Tampy Roll ,sk
Tuna Furai,en
Ebi Maki,en
Chahan Nikkei,en
Cerveza sin Alcohol,es
Ebi Cheese Maki,en
Kariño Roll,eu
Tori Champiñón,eo
Gyosas de Camarón,es
Jugo de Durazno,es
75 Especial roll queso crema y camarón,es
Tsurai Roll,ht
Smoky Roll,en
Bebida,pt
Ginger Ale Light,en
Calamar Tausi,es
Sándwich vegetariano palmito,es
Ebi Cheese Roll,en
Maximilian Roll,en
Masago,so
Sake,en
Kioto roll,es
Barros Jarpa,es
Volcano Roll,en
Alemana  ,es
Olivas ,es
Aki Fish,en
Tonkatsu Roll,en
Toro 2,es
Unagui Avocado,en
Mediana,es
Ebi Cheese Roll,en
Cebollín,cs
Botella de 1.5 lt.,es
Otate roll                   ,en
Sashimi Appetizer ,en
Fiesta Roll,es
California Ebi Crispy,en
Chivito canadiense,es
Nigiri Ebi ,jw
Tori roll,en
Hotaro Roll,en
20 California Tempura,en
Feña Rolls,en
35. Panko Chesse Roll,es
Proscuitto,it
Futomaki Sake,en
38.- Futomaki Tako,sl
Ebi Nikkei,en
Ceviche Sour   ,es
Big Pollo,en
Base Palta Atún,es
California Ebi                     ,en
Chivito italiano,it
Ebi Gyozas,en
Salmón Teriyaki con Gohan,es
Sake Ebi,en
Capel Sour Premium,en
Hosomaki salmón ,es
44. Nori roll,en
Infusión,es
Empanadas,es
Teriyaki Salmón,es
74. Ebi Ramen,en
Tori Crispy Roll,en
"Palmito, queso crema y zanahoria",es
Superior,es
Empanadas,es
Udon Soup,en
Balls Crabs,en
Take Cheese Roll,en
Superior,es
California Unagui,en
48 Yakemeshi Sake,en
Pollo Teriyaki,es
Mini roller BBQ Tocino,es
California Tempura,en
Canapés de Camarones,es
Torimeshi,sq
Ave solo,it
Akita Roll,en
Elige 1 de las 3 Nuevas Pizzas + 3 Litros de Pepsi ,es
Pollo teriyaki,es
Temaki pulpo,pt
California Ebi Crispy               ,en
California Makimono ,en
Pizza de Carne,es
Futomaki Light,en
Yakimechi,sw
Capresse Roll,en
037 Borde rio roll,sv
Mediterránea,es
(5) Bocados ( 5 variedades) (3) Hosomaky (3 variedades) (4) Nigiri (Camarón-Pulpo- salmón- atún) (9) Cortes de sahimi (Atún- sal,es
12 Empanadas de Queso,es
Mini roller BBQ Cebolla,es
Jengibre,es
Coctel House,es
California Tako Spicy,en
Tempura Meat Chili Cheese,en
I Pizza Mediana de 3 ingredientes + Bebida 1.5 lts.,es
114 Sake Brad,en
Onion BBQ,en
Yakisoba Nikkei,en
68. Hoso Otate,mg
1 Gyossas de de Pollo ( 5 unidades) ,gl
Alitas de pollo,es
Pesacados,pt
2 X 1 Pizzas XL,en
Tori Beef Roll,en
Corona,ca
Tako,sl
Futomaki Tempura,en
44. 9 cortes de salmón o pulpo,es
Salmon Salad,en
California Tempura,en
Siciliana,it
Crispy Roll,en
Pizza familiar hasta 4 ingredientes,es
Kanye Roll,en
Sakanatataki,ha
Ebi Furay Roll Cream,so
1 Persona (18 Piezas),es
Nigiri Ebi,jw
Arma tu sándwich,es
Teri Roll,en
Temakis,et
30 Vittorio Roll,it
Sándwich de Lengua Español,es
Gyosas Verdura,it
Promo 4,en
Murgh Curry,en
Teri 32 Piezas,es
Menú 3,es
Calizza Champiñón,eo
Suspiro Limeño,es
Crispy Roll,en
Rai Roll,en
Ceviche Roll,es
8 Sake Aoi,en
Furay ebi,so
Temaki Maguro,pt
Especial de la casa,es
Crispy Roll,en
5 Hosomaki Kapa,lv
Tempura de Verduras,es
Cremissimo,it
Palitos de ajo,es
Surimi Maki,fr
Champiñones salteados,es
Ebi Gyozas,en
Envueltos en salmón,es
Minicalzone Champiñón,eo
Ciboulette Tempura,fr
Frutti di Mare,it
Asu (9 bocados),es
Sake Hor Roll,en
16 California Tery,en
Gyozas de Verduras,es
Akai Acompañado B,es
Special rolls:,en
House Roll,en
Cachantun mas 500 ml,pt
Chaufan con camarón,es
Maamul,so
Furai Spring,en
Miso Soup,en
Tempura Mixto,es
Pony malta,en
Atún ,es
"Queso Crema, Cebolla y Champiñón",es
4 Personas (52 Piezas),es
53.Blank,en
Martes,es
Especial de la casa,es
California Natura,en
Personal (B),en
As Chacarero,en
Temaki ebi,pt
Ebi Cheese Crunch    ,en
3. California sake ebi normal,en
House Salad,en
Guille Roll,es
California Tori,en
Ebi Chizu,en
Empanadas de pino ,es
Camarón Mandarín,es
Mini roller BBQ Choricillo,en
Calizza Italiana,it
Coca-Cola Light ,en
Capresse Roll,en
Alitas de pollo,es
094 Camarón tempura,es
California Gabba,en
Yakisoba camarón,es
Salmón,es
California Sake,en
Néctar Watts,pt
024 Hand roll 3,en
Salsa Asiática,es
12 Empanadas de Queso,es
Vienesa Canadiense,es
Sake Furay Rolls,so
Chahan Nikkei,en
Wasabi,en
Kioto Roll,es
Sake tori,en
Ice te,en
Sándwich BMT,es
Empanadas de pino ,es
Salsa Tomate Rocoto,es
Salmon furai salad,en
Especial de la casa,es
71. Sake Furay,so
Matsue Roll,en
Tempura Mixto,es
Gnocchi de zapallo papa,es
Ceviche Hino - Hana,gl
Ensalada César con camarón,es
Ke Banquetazo 7 presas,id
Cheescake Salsa Dulce de Leche,es
Bailey's Roll,en
California Ebi,en
Minicalzone Champiñón,eo
Dúo marino de la casa,gl
Menú 3 Personas,es
Ayuda – palitos,es
4.1 Bronto Barros Jarpa ,gl
Yakisoba Nikkei,en
Lomito,fi
Torta de chocolate,it
Sándwich Miga + Café Grande,es
Sea (jugo + Postre),es
Fingers de queso,es
Griega,es
Tsurai Roll,ht
Avocado cheese,en
Mediana,es
Javi Roll,en
Sashimi sake,en
Red Bull,en
California Maguro,en
Papas fritas + salsa,es
Tako cream,sl
Torta Imperial de Chocolate,en
Natural salad,en
California tori,en
Sopa de Mariscos,es
Tori rolls,en
California Makimono,en
Ebi Maki,en
California Ebi,en
52 piezas,es
"Rolls calientes, desde:",es
Ñoqui,es
Yakisoba,zu
Ensalada Mediterránea,es
Yakimeshi Caliente,es
Taco Cheese,en
Ensalada tomate/paka,es
Akita Roll,en
Tori Roll,en
Home Mixto,es
2 Menú para 1B,es
Pulpo,es
